INSERT INTO Aulas (ModalidadeId, InstrutorId, SalaId, Nome, HoraInicio, HoraFim, Capacidade, CreatedAt, UpdatedAt, IsDeleted) VALUES
('1', '8', '6', 'Aerobic', '2026-07-31 11:30:00.0000000', '2026-07-31 12:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '6', '6', 'Body Balance', '2026-07-31 08:30:00.0000000', '2026-07-31 09:15:00.0000000', '25', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '6', '6', 'Core 360', '2026-07-31 09:30:00.0000000', '2026-07-31 10:00:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '14', '6', 'Flex', '2026-07-31 10:15:00.0000000', '2026-07-31 11:15:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '10', '9', 'Pilates', '2026-07-31 16:30:00.0000000', '2026-07-31 17:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '4', '8', 'Séniores em Forma', '2026-07-31 14:15:00.0000000', '2026-07-31 15:00:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '10', '9', 'Yoga', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '2', '10', 'Zumba', '2026-07-31 18:45:00.0000000', '2026-07-31 19:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '13', '4', 'Boxe', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '1', '11', 'Ciclismo', '2026-07-31 15:00:00.0000000', '2026-07-31 16:00:00.0000000', '20', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '11', '12', 'Deka Fit', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '20', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '7', '7', 'Fisiculturismo', '2026-07-31 16:30:00.0000000', '2026-07-31 17:30:00.0000000', '1', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '5', '1', 'Futsal', '2026-07-31 18:00:00.0000000', '2026-07-31 19:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '7', '7', 'Halterofilismo', '2026-07-31 14:30:00.0000000', '2026-07-31 15:30:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '11', '12', 'HYROX', '2026-07-31 17:15:00.0000000', '2026-07-31 18:15:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '14', '1', 'Padel', '2026-07-31 16:15:00.0000000', '2026-07-31 17:45:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '3', '2', 'Natação para Adultos', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '2', '4', 'Natação Artística', '2026-07-31 16:45:00.0000000', '2026-07-31 18:15:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '15', '3', 'Natação para Bebés', '2026-07-31 09:00:00.0000000', '2026-07-31 09:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '9', '4', 'Natação de Competição', '2026-07-31 18:30:00.0000000', '2026-07-31 20:00:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '8', '2', 'Natação para Crianças', '2026-07-31 15:00:00.0000000', '2026-07-31 16:00:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '15', '3', 'Natação Pré-Parto', '2026-07-31 09:45:00.0000000', '2026-07-31 10:15:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '4', '3', 'Natação Sénior', '2026-07-31 11:15:00.0000000', '2026-07-31 11:45:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '11', '4', 'Polo Aquático', '2026-07-31 15:00:00.0000000', '2026-07-31 16:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '9', '13', 'Deficiências Físicas', '2026-07-31 11:30:00.0000000', '2026-07-31 12:00:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '6', '13', 'Doentes Cardíacos', '2026-07-31 10:45:00.0000000', '2026-07-31 11:15:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '3', '13', 'Doentes Oncológicos', '2026-07-31 10:00:00.0000000', '2026-07-31 10:30:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '3', '13', 'Dor Crónica', '2026-07-31 09:15:00.0000000', '2026-07-31 09:45:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '15', '13', 'Grávidas Pós-Parto', '2026-07-31 16:15:00.0000000', '2026-07-31 17:00:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '4', '8', 'Idosos', '2026-07-31 10:00:00.0000000', '2026-07-31 11:00:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '6', '13', 'Lesões Músculo-Esqueléticas', '2026-07-31 15:00:00.0000000', '2026-07-31 16:00:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '12', '9', 'Saúde Mental', '2026-07-31 15:30:00.0000000', '2026-07-31 16:15:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '5', '6', 'Burn', '2026-07-31 16:30:00.0000000', '2026-07-31 17:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '13', '7', 'Crossfit', '2026-07-31 12:45:00.0000000', '2026-07-31 14:15:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000',  0),
('5', '7', '7', 'FullBody', '2026-07-31 11:30:00.0000000', '2026-07-31 12:30:00.0000000', '30', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '10', '6', 'GAP', '2026-07-31 17:45:00.0000000', '2026-07-31 18:15:00.0000000', '30', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '7', '7', 'Musculação', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '12', '6', 'Perda de Gordura', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '20', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '1', '11', 'Spinning', '2026-07-31 16:15:00.0000000', '2026-07-31 17:00:00.0000000', '30', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '10', '6', 'XtremFit', '2026-07-31 15:00:00.0000000', '2026-07-31 16:00:00.0000000', '20', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0);

INSERT INTO Inscricaos (AulaId, SocioId, DataInscricao, DataCancelamento, CreatedAt, UpdatedAt, IsDeleted) VALUES
('2', '33', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('5', '5', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('10', '3', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('14', '12', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('14', '33', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('15', '3', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('17', '4', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('18', '44', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('28', '16', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('28', '43', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('32', '10', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('38', '1', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('38', '9', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('40', '26', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', '2026-07-27 08:00:00.0000000', 0),
('9', '30', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('11', '29', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('16', '33', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('16', '45', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('20', '52', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('23', '6', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('25', '11', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('33', '41', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('34', '9', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('34', '40', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('37', '26', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('39', '37', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('8', '51', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('10', '46', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('11', '24', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('18', '21', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('20', '8', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('28', '15', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('28', '30', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('31', '13', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('33', '20', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('40', '21', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('37', '14', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('33', '10', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('39', '42', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('3', '45', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('5', '14', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('5', '38', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('5', '48', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('7', '46', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('5', '34', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('15', '17', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('16', '35', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('17', '7', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('17', '27', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('27', '6', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('32', '34', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0);

INSERT INTO Instrutors (Nome, DataNascimento, Email, ContactoTelefonico, CreatedAt, UpdatedAt, IsDeleted) VALUES
('Ana Andrade', '1985-10-14 08:00:00.0000000', 'aandrade85@fitcontrol.pt', '913748205', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('António Banderas', '1987-09-13 08:00:00.0000000', 'abanderas87@fitcontrol.pt', '934815370', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('David Coração', '1988-09-13 08:00:00.0000000', 'dcoracao88@fitcontrol.pt', '965243081', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Diogo Dantas', '1989-03-12 08:00:00.0000000', 'ddantas89@fitcontrol.pt', '911582467', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Edgar Évora', '1989-11-14 08:00:00.0000000', 'eevora89@fitcontrol.pt', '938364052', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Fernando Fernandes', '2001-11-25 08:00:00.0000000', 'ffernandes01@fitcontrol.pt', '967401835', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Filipe Gomes', '1993-05-12 08:00:00.0000000', 'fgomes93@fitcontrol.pt', '915174360', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Gonçalo Horácio', '1981-06-04 08:00:00.0000000', 'ghoracio81@fitcontrol.pt', '936812547', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('José Ivo', '1999-07-26 08:00:00.0000000', 'jivo99@fitcontrol.pt', '964963285', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Karla Jamaica', '1998-11-02 08:00:00.0000000', 'kjamaica98@fitcontrol.pt', '912654873', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Mafalda Kant', '1976-03-09 08:00:00.0000000', 'mkant76@fitcontrol.pt', '937412586', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Nuno Leandro', '1995-08-24 08:00:00.0000000', 'nleandro95@fitcontrol.pt', '968531742', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Rúben Mendonça', '1993-05-05 08:00:00.0000000', 'rmendonca93@fitcontrol.pt', '915283647', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Sandra Nunes', '1979-10-21 08:00:00.0000000', 'snunes79@fitcontrol.pt', '936741358', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Taís Osório', '1991-12-17 08:00:00.0000000', 'tosorio91@fitcontrol.pt', '961835492 ', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0);

INSERT INTO InstrutorModalidades (InstrutorId, ModalidadeId, CreatedAt, UpdatedAt, IsDeleted) VALUES
('1', '2', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '1', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '3', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '3', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '4', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '1', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '3', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '4', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '2', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('6', '1', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('6', '4', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('7', '2', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('7', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('8', '1', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('8', '3', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('9', '3', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('9', '4', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('10', '1', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('10', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('11', '2', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('11', '3', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('12', '4', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('12', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('13', '2', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('13', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('14', '1', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('14', '2', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('15', '3', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('15', '4', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0);

INSERT INTO Modalidades (NivelDificuldadeId, Nome, Descricao, CreatedAt, UpdatedAt, IsDeleted) VALUES
('2', 'Alongamentos', 'Sessões de exercícios de flexibilidade', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', 'Alta Competição', 'Sessões de exercícios para atletas profissionais', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', 'Natação', 'Sessões de exercícios de natação', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', 'Reabilitação', 'Sessões de exercícios terapêuticos', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', 'Treino de Força', 'Sessões de exercícios para adeptos de esforço', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0);

INSERT INTO NivelDificuldades (Nivel, CreatedAt, UpdatedAt, IsDeleted) VALUES
('Iniciante', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Intermédio', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Avançado', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0);

INSERT INTO Salas (Nome, Descricao, CreatedAt, UpdatedAt, IsDeleted) VALUES
('Pavilhão', 'Pavilhão indoor', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Piscina Bronze', 'Piscina livre', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Piscina Prata', 'Piscina de reabilitação', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Piscina Ouro', 'Piscina olímpica', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Ringue', 'Ringue de artes marciais', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Sala Amarela', 'Sala com aparelhos de cardio e ginástica', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Sala Azul', 'Sala com aparelhos de musculação', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Sala Cinzenta', 'Sala adaptada a séniores', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Sala Laranja', 'Sala de relaxamento', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Sala Rosa', 'Sala com aparelhos de dança', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Sala Roxa', 'Sala com aparelhos de bicicleta', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Sala Verde', 'Sala direcionada para decatlo', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Sala Vermelha', 'Sala direcionada para reabilitação', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0);

INSERT INTO Socios (TipoPlanoId, Nome, DataNascimento, Email, ContactoTelefonico, InicioSubscricao, FimSubscricao, CreatedAt, UpdatedAt, IsDeleted) VALUES
('3', 'Afonso Almeida', '1983-01-14 08:00:00.0000000', 'aalmeida83@gmail.com', '918273645', '2026-02-16 08:00:00.0000000', '2027-02-16 08:00:00.0000000', '2026-02-16 08:00:00.0000000', '2026-02-16 08:00:00.0000000', 0),
('3', 'Artur Barreto', '1974-09-23 08:00:00.0000000', 'abarreto74@gmail.com', '934185296', '2026-02-22 08:00:00.0000000', '2027-02-22 08:00:00.0000000', '2026-02-22 08:00:00.0000000', '2026-02-22 08:00:00.0000000', 0),
('3', 'Bruna Costa', '1960-11-11 08:00:00.0000000', 'bcosta60@gmail.com', '963852147', '2026-02-28 08:00:00.0000000', '2027-02-28 08:00:00.0000000', '2026-02-28 08:00:00.0000000', '2026-02-28 08:00:00.0000000', 0),
('3', 'Bruno Domingues', '1989-07-04 08:00:00.0000000', 'bdomingues89@gmail.com', '915439168', '2026-03-11 08:00:00.0000000', '2027-03-11 08:00:00.0000000', '2026-03-11 08:00:00.0000000', '2026-03-11 08:00:00.0000000', 0),
('3', 'Carlos Elias', '2003-04-18 08:00:00.0000000', 'celias03@gmail.com', '931742856', '2026-03-27 08:00:00.0000000', '2027-03-27 08:00:00.0000000', '2026-03-27 08:00:00.0000000', '2026-03-27 08:00:00.0000000', 0),
('3', 'César Falcão', '1957-06-29 08:00:00.0000000', 'cfalcao57@gmail.com', '964821537', '2026-04-01 08:00:00.0000000', '2027-04-01 08:00:00.0000000', '2026-04-01 08:00:00.0000000', '2026-04-01 08:00:00.0000000', 0),
('3', 'Daniel Garcia', '1971-02-02 08:00:00.0000000', 'dgarcia71@gmail.com', '913684257', '2026-04-04 08:00:00.0000000', '2027-04-04 08:00:00.0000000', '2026-04-04 08:00:00.0000000', '2026-04-04 08:00:00.0000000', 0),
('2', 'Danilo Henriques', '1994-08-16 08:00:00.0000000', 'dhenriques94@gmail.com', '937541638', '2026-05-01 08:00:00.0000000', '2026-08-01 08:00:00.0000000', '2026-05-01 08:00:00.0000000', '2026-05-01 08:00:00.0000000', 0),
('3', 'Eva Isidoro', '1982-10-07 08:00:00.0000000', 'eisidoro82@gmail.com', '968413527', '2026-05-04 08:00:00.0000000', '2027-05-04 08:00:00.0000000', '2026-05-04 08:00:00.0000000', '2026-05-04 08:00:00.0000000', 0),
('2', 'Elias João', '1958-03-22 08:00:00.0000000', 'ejoao58@gmail.com', '915782436', '2026-05-11 08:00:00.0000000', '2026-08-11 08:00:00.0000000', '2026-05-11 08:00:00.0000000', '2026-05-11 08:00:00.0000000', 0),
